Word,Segment,onset,offset,Order,LogFreq,LogFreq_Prev,LogFreq_Next,SndPower,Length,Position,Sentence,IsLexical,NGRAM,RNN,CFG
could,11,0.489783265,0.730509000000097,1851,13.21,13.1,13.27,3.6725e-09,0.240725735000097,20,74,0,2.503943165,3.00993959013184,4.23198799853105
see,11,0.701863265,1.09312300000011,1852,13.27,13.21,15.37,3.9098e-09,0.391259735000105,21,74,1,0.778503815,0.437080844603754,2.92543018370318
it,11,1.064477265,1.3086330000001,1853,15.37,13.27,11.95,3.5362e-09,0.2441557350001,22,74,0,2.343135269,2.39526480972069,1.43455813764204
quite,11,1.279987265,1.6438710000001,1854,11.95,15.37,7.48,3.8633e-09,0.363883735000104,23,74,1,3.388034464,3.50275615303838,3.11241425318796
plainly,11,1.615225265,2.15870100000006,1855,7.48,11.95,12.63,3.9541e-09,0.543475735000065,24,74,1,2.570285391,2.19455901431046,3.59639564710526
through,11,2.130055265,2.39815700000008,1856,12.63,7.48,16.96,3.3048e-09,0.268101735000083,25,74,0,1.917284019,3.055454199472,3.55056172123993
the,11,2.369511265,2.48196600000006,1857,16.96,12.63,9.94,3.6932e-09,0.112454735000057,26,74,0,1.5749095,1.40719076448057,4.29776740177405
glass,11,2.453320265,3.17638800000009,1858,9.94,16.96,16.19,3.5438e-09,0.723067735000088,27,74,1,0.824339779,0.838885796576849,4.57277588891105
and,11,3.578762265,3.72446900000011,1859,16.19,9.94,13.1,3.8384e-09,0.145706735000113,1,75,0,3.148749339,2.83391384867592,8.61716926109105
she,11,3.695823265,3.89475500000003,1860,13.1,16.19,11.69,3.5062e-09,0.198931735000032,2,75,0,2.817732493,2.56639748645417,2.35650278988632
tried,11,3.866109265,4.22999300000004,1861,11.69,13.1,13.3,3.7886e-09,0.363883735000036,3,75,1,0.980686324,1.30518394226968,1.63434320631634
her,11,4.201347265,4.36169400000006,1862,13.3,11.69,12.51,4.0829e-09,0.160346735000057,4,75,0,5.432481891,5.40105188832027,7.77885552544947
best,11,4.333048265,4.92441500000007,1863,12.51,13.3,16.35,4.1846e-09,0.591366735000067,5,75,1,6.840547552,10.2376634999422,9.49043781353734
to,11,4.895769265,5.00822500000004,1864,16.35,12.51,8.72,3.7016e-09,0.112455735000038,6,75,0,2.059176856,5.15782613305927,3.09767863514747
climb,11,4.979579265,5.33183500000007,1865,8.72,16.35,13.74,4.0803e-09,0.352255735000069,7,75,1,1.059176842,1.03082022428766,2.68949789494612
up,11,5.303189265,5.52305500000011,1866,13.74,8.72,14.17,3.5526e-09,0.219865735000113,8,75,0,3.573364832,5.04245014295157,6.19293326631304
one,11,5.494409265,5.67870100000005,1867,14.17,13.74,16.21,3.7371e-09,0.184291735000047,9,75,1,7.534896963,7.01684709670514,5.6718441342318
of,11,5.650055265,5.76251000000013,1868,16.21,14.17,16.96,4.3742e-09,0.112454735000134,10,75,0,1.228645003,2.80289693537165,2.18370027842564
the,11,5.733864265,5.89421100000004,1869,16.96,16.21,10.18,3.6434e-09,0.160346735000041,11,75,0,0.432076543,1.54567521152072,4.29046650695195
legs,11,5.865565265,6.21747600000003,1870,10.18,16.96,16.21,3.8169e-09,0.351910735000033,12,75,1,3.690163824,3.28405926942817,4.3119536835712
of,11,6.188830265,6.30128600000012,1871,16.21,10.18,16.96,3.7523e-09,0.112455735000118,13,75,0,1.966677768,2.59130370168576,2.15065652357878
the,11,6.272640265,6.38509600000009,1872,16.96,16.21,10.93,3.8857e-09,0.11245573500009,14,75,0,1.565345669,1.56473339981092,3.72481082031922
table,11,6.356450265,6.9478170000001,1873,10.93,16.96,14.57,3.7983e-09,0.5913667350001,15,75,1,0.824339779,0.833246563493358,3.22362481047835
but,11,7.278354265,7.42186800000013,1874,14.57,10.93,15.37,3.2512e-09,0.143513735000131,1,76,0,3.148749339,2.81375585410787,8.72281572848402
it,11,7.393222265,7.53448300000014,1875,15.37,14.57,14.56,3.9127e-09,0.141260735000136,2,76,0,2.817732493,2.60303098712773,1.41457593257973
was,11,7.505837265,7.71407500000009,1876,14.56,15.37,12.87,3.8954e-09,0.208237735000093,3,76,0,0.980686324,1.3049213238421,1.80751393083582
too,11,7.685429265,7.90453500000012,1877,12.87,14.56,7.8,3.7996e-09,0.219105735000124,4,76,1,2.449772483,2.23088048939688,3.93744396886768
slippery,11,7.875889265,8.64795300000003,1878,7.8,12.87,16.19,3.5733e-09,0.77206373500003,5,76,1,2.404132513,3.37753648328838,4.91365879118635
and,11,9.194001265,9.35389800000007,1879,16.19,7.8,13.76,3.5699e-09,0.159896735000071,6,76,0,3.085978186,4.26781285299135,8.76417897936892
when,11,9.325252265,9.49802100000011,1880,13.76,16.19,13.1,3.6856e-09,0.172768735000108,7,76,0,6.103112735,6.23608795878339,4.62523844955384
she,11,9.469375265,9.68958500000008,1881,13.1,13.76,13.53,4.1922e-09,0.220209735000079,8,76,0,0.885964867,2.0972884485842,0.711282216692211
had,11,9.660939265,9.85720400000014,1882,13.53,13.1,9.86,4.0727e-09,0.196264735000138,9,76,0,1.138946301,1.37341777374161,1.31012871407318
tired,11,9.828558265,10.324143,1883,9.86,13.53,9.88,3.4952e-09,0.495584735000049,10,76,1,3.654884948,3.81229021524656,3.29909802305891
herself,11,10.29549727,10.7772870000001,1884,9.88,9.86,13.9,3.9507e-09,0.481789730000115,11,76,0,3.897618234,3.76176352350618,1.64091471703687
out,11,10.74864127,10.970674,1885,13.9,9.88,14.97,3.5877e-09,0.222032730000031,12,76,0,1.29690066,3.29682018474378,2.99722235163949
with,11,10.94202827,11.1502660000001,1886,14.97,13.9,11.98,4.009e-09,0.208237730000102,13,76,0,4.017739154,3.07766402492418,3.62846059065
trying,11,11.12162027,11.7129870000001,1887,11.98,14.97,16.96,3.9275e-09,0.591366730000113,14,76,1,5.382254338,5.34567767941129,3.52003350293372
the,11,12.16325227,12.2876810000001,1888,16.96,11.98,10.89,3.9723e-09,0.124428730000135,1,77,0,2.975447673,2.71146046993046,4.33461742703326
poor,11,12.25903527,12.5924380000001,1889,10.89,16.96,12.57,3.6003e-09,0.333402730000129,2,77,1,3.384214247,2.38088182234318,4.30007365375092
little,11,12.56379227,12.875978,1890,12.57,10.89,12.4,3.8984e-09,0.312185730000031,3,77,1,3.237331874,3.92048461194921,4.31935864858041
thing,11,12.84733227,13.1736670000001,1891,12.4,12.57,10.41,4.0094e-09,0.326334730000136,4,77,1,0.705457938,0.929773252390191,4.06085102989959
sat,11,13.14502127,13.4969320000001,1892,10.41,12.4,12.59,3.6113e-09,0.351910730000128,5,77,1,3.256944538,3.04455101376157,1.50527438030439
down,11,13.46828627,13.7563000000001,1893,12.59,10.41,16.19,3.7396e-09,0.288013730000124,6,77,0,4.507789986,4.17195185296596,6.77497317783024
and,11,13.72765427,13.9034810000001,1894,16.19,12.59,8.29,4.0461e-09,0.175826730000056,7,77,0,2.798455344,3.91019576994715,8.5541313734821
cried,11,13.87483527,14.420779,1895,8.29,16.19,12.35,3.9685e-09,0.545943730000038,8,77,1,1.498943648,4.38708161337139,1.49181634689512
Come,11,16.28696427,16.5739390000001,1896,12.35,8.29,14.09,3.8684e-09,0.286974730000111,9,77,1,3.519682474,3.92410367070042,2.84172527628075
there,11,16.54529327,16.6805270000001,1897,14.09,12.35,15.68,3.8608e-09,0.135233730000099,10,77,0,8.208916173,7.92304190334936,5.86119786206472
s,11,16.65188127,16.7774760000001,1898,15.68,14.09,13.96,3.7586e-09,0.125594730000092,11,77,0,0.795419073,5.13405446120445,3.40248038474118
no,11,17.00025927,17.3631930000001,1899,13.96,15.68,13.43,3.6848e-09,0.362933730000137,12,77,0,0.868175942,2.54769859510635,5.03311324540777
use,11,17.33454727,17.723327,1900,13.43,13.96,15.9,4.0605e-09,0.388779730000039,13,77,1,0.941321477,1.05643520847413,4.69503374412284
crying,11,17.69468127,18.2368180000001,1902,8.84,15.9,13.87,3.8405e-09,0.542136730000085,14,77,1,4.029100148,4.52845466034154,3.54726854224031
like,11,18.20817227,18.4554250000001,1903,13.87,8.84,15.48,3.426e-09,0.247252730000106,15,77,1,2.460874367,2.42031563406531,3.65455414016507
that,11,18.42677927,18.8493510000001,1904,15.48,13.87,12.77,3.7067e-09,0.422571730000069,16,77,0,1.241494221,1.30933564482182,4.62225298322543
said,11,19.08352427,19.3355930000001,1905,12.77,15.48,8.65,3.6801e-09,0.252068730000129,17,77,1,3.519682474,3.3362828194427,2.29235767566656
Alice,11,19.30694727,19.7946190000001,1906,8.65,12.77,16.35,3.4281e-09,0.487671730000127,18,77,1,1.478766257,3.63634760010103,4.0546802045898
to,11,19.76597327,19.9286460000001,1907,16.35,8.65,9.88,3.7798e-09,0.162672730000072,19,77,0,4.808789891,5.37095629972541,3.34326987188949
herself,11,19.90000027,20.4172040000001,1908,9.88,16.35,11.89,3.659e-09,0.517203730000084,20,77,0,1.416480105,3.08244475290836,2.76281477649257
rather,11,20.38855827,20.6926890000001,1909,11.89,9.88,7.62,0.0059708,0.304130730000086,21,77,1,3.049805711,4.11321657438496,3.15705724546936
sharply,11,20.66404327,21.375028,1910,7.62,11.89,15.79,0.0056421,0.710984730000042,22,77,1,2.570285391,2.08859789876492,3.62722712860469
I,11,21.80822127,21.984048,1911,15.79,7.62,9.11,0.00029872,0.175826730000029,23,77,0,3.898182962,3.54037063552549,1.98542605754028
advise,11,21.95540227,22.5857590000001,1912,9.11,15.79,15.43,0.014115,0.630356730000052,24,77,1,4.842739996,4.78205482715742,1.99860455871859
you,11,22.55711327,22.7091320000001,1913,15.43,9.11,16.35,0.0073743,0.152018730000069,25,77,0,2.603478096,3.04737944414968,1.94114340700679
to,11,22.68048627,22.8325040000001,1914,16.35,15.43,11.25,0.0064716,0.152017730000086,26,77,0,4.803076175,5.65811533033156,3.20073809512848
leave,11,22.80385827,23.0792490000001,1915,11.25,16.35,12.65,0.0012783,0.275390730000119,27,77,1,0.332647914,0.608388323868554,2.15512356390077
off,11,23.05060327,23.3265920000001,1916,12.65,11.25,14.99,0.00077542,0.275988730000119,28,77,0,3.573364832,4.70799706874331,6.62492563451236
this,11,23.38175627,23.799199,1917,14.99,12.65,10.3,0.0068073,0.417442730000044,29,77,0,2.570285391,3.22390059486026,4.68829859639469
minute,11,23.77055327,24.3323060000001,1918,10.3,14.99,13.1,0.000522,0.56175273000013,30,77,1,0.779051933,1.15036998965219,4.44773486364223
She,11,25.46502127,25.7074200000001,1919,13.1,10.3,10.82,0.0019157,0.242398730000069,31,77,0,2.088240405,2.24275891445179,0.720338114973816
generally,11,25.67877427,26.1521700000001,1920,10.82,13.1,10.86,2.0332e-05,0.473395730000068,32,77,1,4.334717533,4.85922071610521,3.1306776664324
gave,11,26.12352427,26.4155720000001,1921,10.86,10.82,9.88,0.0041551,0.29204773000011,33,77,1,1.953615947,2.8916656268426,1.46428113231624
herself,11,26.38692627,26.8226470000001,1922,9.88,10.86,13.28,0.0011038,0.435720730000074,34,77,0,3.054552746,3.47702379164356,3.0265695765393
very,11,26.79400127,27.1818300000001,1923,13.28,9.88,13.35,3.2715e-07,0.387828730000106,35,77,1,2.844204938,3.12122990526427,3.04238112258809
good,11,27.15318427,27.377554,1924,13.35,13.28,10.7,2.4126e-06,0.224369730000031,36,77,1,3.084858696,3.80608426548027,5.69569992276298
advice,11,27.34890827,28.0723350000001,1925,10.7,13.35,12.2,0.00038811,0.723426730000067,37,77,1,2.856496071,2.20077393655185,4.358167885779
though,11,28.04368927,28.1632410000001,1926,12.2,10.7,13.1,0.00025543,0.119551730000083,38,77,0,2.119439953,2.03551335591763,2.24183350495918
she,11,28.13459527,28.3791090000001,1927,13.1,12.2,13.28,0.0013024,0.244513730000087,39,77,0,2.421403217,2.18513481420444,2.52804923507128
very,11,28.35046327,28.7023740000001,1928,13.28,13.1,8.4,0.001403,0.351910730000078,40,77,1,4.214430516,4.31156873950282,3.18269121905776
seldom,11,28.67372827,29.1693130000001,1929,8.4,13.28,10.34,0.0026029,0.4955847300001,41,77,1,2.570285391,2.15647596267875,3.58077791911691
followed,11,29.14066727,29.608275,1930,10.34,8.4,15.37,0.00052078,0.467607730000047,42,77,1,3.824170404,3.60333876833587,1.84809382372841
it,11,29.57962927,29.7965800000001,1931,15.37,10.34,16.19,0.00035073,0.216950730000061,43,77,0,3.054552746,3.49132747401934,2.1209749537908
and,11,30.36189227,30.5381750000001,1932,16.19,15.37,11.32,0.00087842,0.176282730000139,44,77,0,4.560409327,4.61575528224189,8.61658468256465
sometimes,11,30.50952927,31.1208780000001,1933,11.32,16.19,13.1,5.4953e-07,0.61134873000006,45,77,1,2.92744249,2.41810249788533,3.57657068133424
she,11,31.09223227,31.237285,1934,13.1,11.32,5.37,0.00040693,0.145052730000042,46,77,0,2.205315117,3.47603585154175,2.18768997854479
scolded,11,31.20863927,31.7075450000001,1935,5.37,13.1,9.88,0.0018683,0.498905730000097,47,77,1,1.450426889,1.88779812171534,1.40931492947365
herself,11,31.67889927,32.1505380000001,1936,9.88,5.37,14.05,9.2924e-05,0.471638730000098,48,77,0,3.521044465,4.00492834453952,1.94330202915634
so,11,32.12189227,32.472469,1937,14.05,9.88,8.65,0.00063104,0.35057673000005,49,77,0,2.844204938,3.21115274999144,2.9750273493261
severely,11,32.44382327,33.1682250000001,1938,8.65,14.05,14.79,0.00037793,0.724401730000118,50,77,1,2.570285391,2.09208684606589,3.70230272531672
as,11,33.13957927,33.3358440000001,1939,14.79,8.65,16.35,0.0003642,0.196264730000067,51,77,0,1.917284019,3.01983685125903,3.57441294478318
to,11,33.30719827,33.4435990000001,1940,16.35,14.79,10.94,9.1371e-07,0.136400730000062,52,77,0,7.609474248,6.46585295430337,3.63137290747477
bring,11,33.41495327,33.7070000000001,1941,10.94,16.35,9.14,1.1351e-06,0.292046730000109,53,77,1,1.505590827,1.24158086606342,2.13889981199086
tears,11,33.67835427,34.1274520000001,1942,9.14,10.94,13.24,6.3567e-07,0.449097730000062,54,77,1,6.197854124,5.11064271884194,4.77242059365337
into,11,34.09880627,34.3415580000001,1943,13.24,9.14,13.3,0.0029515,0.24275173000008,55,77,0,2.252981463,2.23909445649236,2.27111999408464
her,11,34.31291227,34.5711600000001,1944,13.3,13.24,10.97,4.5524e-05,0.258247730000079,56,77,0,3.182015127,3.80191144211685,8.35035550201408
eyes,11,34.54251427,34.9521700000001,1945,10.97,13.3,16.19,0.018906,0.409655730000139,57,77,1,2.040122276,2.59652092331997,4.91185244010429
she,11,35.46230027,35.6585650000001,1946,16.19,10.97,12.15,4.5943e-06,0.196264730000067,1,78,0,2.158984186,2.87313558775282,8.71720056938349
once,11,35.62991927,36.0177490000001,1947,12.15,16.19,13.1,7.6942e-07,0.387829730000092,2,78,1,4.547154834,4.2909087258571,2.59914604310718
remembered,11,35.98910327,36.4607420000001,1949,8.81,13.1,11.98,0.00011415,0.471638730000095,3,78,1,1.219911654,1.39816791933634,1.91449693029598
trying,11,36.43209627,36.7720340000001,1950,11.98,8.81,16.35,0.010942,0.339937730000074,4,78,1,3.802444994,3.81629037019576,4.17637327423764
to,11,36.74338827,36.855844,1951,16.35,11.98,12.05,0.0054332,0.11245573000005,5,78,0,2.537494638,3.58560793371444,4.52064277855456
box,11,36.82719827,37.3227830000001,1952,12.05,16.35,13.3,0.00082046,0.495584730000076,6,78,1,5.709763229,5.89853795710415,3.85458703987031
her,11,37.29413727,37.4309250000001,1953,13.3,12.05,12.56,5.311e-05,0.136787730000115,7,78,0,5.582732698,6.90253331827788,7.81285505890463
own,11,37.40227927,37.6699930000001,1954,12.56,13.3,9.41,0.0061392,0.267713730000089,8,78,1,4.644155135,3.59411896623513,4.30352183332705
ears,11,37.64134727,38.065096,1955,9.41,12.56,15.42,0.0012305,0.423748730000042,9,78,1,2.234102946,3.47672839860019,4.45219469592112
for,11,38.03645027,38.172851,1956,15.42,9.41,12.03,0.0019421,0.136400730000034,10,78,0,2.141374645,2.56856668090725,2.15569783689684
having,11,38.14420527,38.4721700000001,1957,12.03,15.42,7.34,0.0006618,0.327964730000119,11,78,0,5.882868902,4.62817522650331,3.82565175130795
cheated,11,38.44352427,38.888945,1958,7.34,12.03,9.88,1.6558e-07,0.445420730000038,12,78,1,6.425040786,5.63195055748408,2.31521830900325
herself,11,38.86029927,39.3889270000001,1959,9.88,7.34,15.9,2.3469e-07,0.528627730000082,13,78,0,3.05917687,4.10243254381367,1.68801033222163
in,11,39.36028127,39.5058070000001,1960,15.9,9.88,16.18,2.9737e-06,0.145525730000116,14,78,0,3.197840793,3.31368117306985,2.15928578730148
a,11,39.47716127,39.5616940000001,1961,16.18,15.9,12.19,5.7097e-07,0.0845327300000989,15,78,0,1.412377524,1.62440574600694,4.53174963184795
game,11,39.53304827,39.845622,1962,12.19,16.18,16.21,1.0982e-05,0.312573730000047,16,78,1,0.824339779,0.890655489204606,3.87102760352149
of,11,39.81697627,39.932851,1963,16.21,12.19,4.53,0.0027787,0.11587473000003,17,78,0,1.877723178,2.09990678244208,2.12595097377652
croquet,11,39.95209627,40.4476810000001,1964,4.53,16.21,13.1,0.014003,0.495584730000104,18,78,1,4.467196025,4.75230051721261,2.98059519249721
she,11,40.41903527,40.6512180000001,1965,13.1,4.53,14.56,0.0039243,0.232182730000083,19,78,0,3.240909591,4.0224477946518,1.33180395981554
was,11,40.62257227,40.8427830000001,1966,14.56,13.1,11.2,0.010249,0.220210730000055,20,78,0,1.138946301,1.43544603579165,2.01781643659776
playing,11,40.81413727,41.1846980000001,1967,11.2,14.56,12.06,0.014819,0.370560730000136,21,78,1,3.802444994,4.04535853702325,4.332106494339
against,11,41.15605227,41.6569320000001,1968,12.06,11.2,9.88,0.01003,0.500879730000094,22,78,1,1.933425268,2.18585932319804,3.77296741871657
herself,11,41.62828627,42.1957080000001,1969,9.88,12.06,15.42,0.0029112,0.567421730000085,23,78,0,2.640042559,2.39504062921616,1.79684916454039
for,11,42.80162027,42.9619660000001,1970,15.42,9.88,14.99,0.00062071,0.160345730000074,24,78,0,4.049363909,3.75966192822327,2.19955284557246
this,11,42.93332027,43.2253680000001,1971,14.99,15.42,9.92,0.0024412,0.292047730000114,25,78,0,1.412377524,1.71718863544268,4.17843799601428
curious,11,43.19672227,43.7641430000001,1972,9.92,14.99,11.08,0.018472,0.567420730000102,26,78,1,2.414520182,2.45139694968488,4.36595992435431
child,11,43.73549727,44.1831910000001,1973,11.08,9.92,14.56,0.0045138,0.447693730000076,27,78,1,0.515633001,0.773098913260731,3.50803467964161
was,11,44.15454527,44.4585650000001,1974,14.56,11.08,13.28,0.01205,0.304019730000135,28,78,0,3.256944538,3.18050511379451,1.89059894924508
fond,11,44.42991927,44.8128350000001,1976,8.32,13.28,16.21,0.0033118,0.382915730000065,29,78,1,2.404132513,3.41101725580224,4.93107018494598
of,11,44.78418927,44.9494490000001,1977,16.21,8.32,8,0.00084257,0.165259730000074,30,78,0,1.835435033,2.49207618128053,2.49615982828552
pretending,11,44.92080327,45.476252,1978,8,16.21,16.35,0.0094401,0.555448730000045,31,78,1,3.898681251,5.201840031251,3.64200958001353
to,11,45.44760627,45.5600620000001,1979,16.35,8,14.95,2.3214e-05,0.112455730000129,32,78,0,3.612862557,4.5680802206074,4.39014279209564
be,11,45.53141627,45.7635990000001,1980,14.95,16.35,13.03,0.0061237,0.232182730000112,33,78,0,1.023137244,1.2891904195073,2.3301914145295
two,11,45.73495327,45.9910820000001,1981,13.03,14.95,13.55,0.0014833,0.256128730000121,34,78,1,6.827525594,6.57711806171608,5.76391821473598
people,11,45.96243627,46.5178850000001,1982,13.55,13.03,14.57,0.0024043,0.555448730000094,35,78,1,3.103116013,3.68123887411656,5.24944202269244
But,11,47.53087127,47.6431020000001,1983,14.57,13.55,15.37,0.020582,0.112230730000114,1,79,0,3.955187248,4.51325605781536,8.0290676831335
it,11,47.61445627,47.7665010000001,1984,15.37,14.57,15.68,0.001202,0.152044730000064,2,79,0,1.545762903,1.79716862200859,1.38370251603954
s,11,47.73785527,47.906728,1985,15.68,15.37,13.96,0.022689,0.168872730000047,3,79,0,3.446998688,3.92095807727361,2.78660378360925
no,11,47.87808227,48.2483380000001,1986,13.96,15.68,13.43,6.5408e-05,0.370255730000103,4,79,0,2.341294921,3.11404011469205,5.11905383188624
use,11,48.21969227,48.5946460000001,1987,13.43,13.96,13.3,0.0080327,0.374953730000122,5,79,1,0.941321477,1.28679070172339,4.76214522801602
now,11,48.56600027,49.2461390000001,1988,13.3,13.43,12.07,0.011516,0.680138730000081,6,79,1,4.355213829,4.09893909824527,3.04575045246829
thought,11,49.42094927,49.6188370000001,1989,12.07,13.3,10.89,0.024271,0.197887730000097,7,79,1,3.253831891,3.19461244111413,1.45422648237476
poor,11,49.59019127,49.9540750000001,1990,10.89,12.07,8.65,0.013791,0.363883730000104,8,79,1,7.018735775,5.35748421397084,5.34747375270467
Alice,11,49.92542927,50.344864,1991,8.65,10.89,16.35,0.013357,0.419434730000027,9,79,1,4.67807202,5.33584953660339,3.90569420940312
to,11,50.31621827,50.4689050000001,1992,16.35,8.65,8.89,0.023075,0.152686730000063,10,79,0,5.307112324,5.71228204801132,3.21175796852324
pretend,11,50.44025927,50.8999250000001,1993,8.89,16.35,16.35,0.0063992,0.459665730000054,11,79,1,1.194086985,0.95936781784726,2.09677089904623
